episode_id,source_turn,target_turn,count,mean_lag_seconds
72691,15,22,1,241.77100000000007
72691,16,21,1,147.71299999999997
72691,16,20,1,127.92399999999998
72691,16,17,1,19.990999999999985
72691,18,23,1,163.38300000000004
72691,18,19,2,35.188999999999965
72691,19,23,1,128.19400000000007
72691,19,22,2,100.32300000000009
72691,19,21,1,77.44600000000003
72691,20,23,1,70.53700000000003
72691,20,21,1,19.788999999999987
72691,20,31,1,357.61400000000003
72691,20,22,1,42.666000000000054
72691,21,23,1,50.74800000000005
72691,21,22,1,22.877000000000066
72691,22,23,1,27.87099999999998
72691,23,37,1,426.36799999999994
72691,24,25,1,35.11400000000003
72691,25,31,2,217.72000000000003
72691,25,28,1,104.70100000000002
72691,27,28,1,23.128999999999905
72691,27,31,1,136.1479999999999
72691,28,29,1,15.759999999999991
72691,28,30,1,96.47700000000009
72691,29,35,1,167.73399999999992
72691,31,35,1,70.47499999999991
72691,35,37,1,68.81600000000003
72691,36,38,2,59.99599999999987
72692,0,1,1,91.069
72692,1,3,2,101.695
72692,1,11,1,348.144
72692,1,5,1,170.98299999999998
72692,2,7,1,159.67
72692,3,5,1,69.28799999999998
72692,4,5,2,20.698999999999984
72692,4,6,1,64.83500000000001
72692,5,13,1,241.54100000000005
72692,5,18,1,308.6940000000001
72692,5,11,1,177.161
72692,5,25,1,572.431
72692,6,18,1,264.55800000000005
72692,6,8,1,60.791
72692,7,8,2,39.24200000000002
72692,9,21,1,243.29099999999994
72692,10,11,1,17.28099999999995
72692,11,20,3,182.506
72692,11,19,1,143.152
72692,17,21,1,72.481
72692,19,21,2,43.678
72692,22,23,1,12.28699999999992
72692,22,36,1,461.28099999999995
72692,28,29,1,31.623000000000047
72692,28,30,1,87.05000000000007
72692,29,30,2,55.42700000000002
72692,34,35,1,19.298000000000002
72693,0,25,2,1205.299
72693,0,7,1,367.442
72693,1,7,1,287.00600000000003
72693,2,13,1,520.941
72693,2,3,1,10.98899999999999
72693,2,14,1,573.8480000000001
72693,3,15,3,583.487
72693,3,4,1,162.97600000000003
72693,3,5,1,174.16100000000003
72693,4,14,1,399.88300000000004
72693,4,17,1,551.021
72693,5,15,1,409.32599999999996
72693,6,7,2,15.26400000000001
72693,6,13,1,287.699
72693,7,8,1,80.19900000000001
72693,7,15,1,345.96999999999997
72693,7,9,2,101.54699999999997
72693,7,17,1,476.47999999999996
72693,7,14,1,325.34200000000004
72693,8,13,2,192.236
72693,8,11,1,85.86799999999994
72693,8,15,1,265.77099999999996
72693,9,11,2,64.51999999999998
72693,9,10,1,45.01099999999997
72693,10,11,1,19.509000000000015
72693,10,13,1,125.87700000000007
72693,11,15,2,179.90300000000002
72693,11,12,1,87.65100000000007
72693,11,13,1,106.36800000000005
72693,12,14,1,71.62400000000002
72693,12,15,1,92.25199999999995
72693,13,15,1,73.53499999999997
72693,13,25,1,565.4219999999999
72693,14,15,4,20.62799999999993
72693,14,17,1,151.13799999999992
72693,15,27,3,560.4960000000001
72693,15,25,1,491.88699999999994
72693,17,19,1,61.513000000000034
72693,20,21,3,20.362999999999943
72693,22,23,3,18.404999999999973
72693,26,27,1,7.865000000000009
72694,0,28,3,1353.0310000000002
72694,1,3,1,146.889
72694,2,3,1,16.276999999999987
72694,4,6,4,88.62799999999999
72694,6,8,1,83.51800000000003
72694,6,9,1,86.63900000000001
72694,7,9,1,60.82900000000001
72694,7,12,1,187.60999999999996
72694,7,10,1,106.52300000000002
72694,8,10,1,48.815
72694,9,21,1,580.649
72694,10,11,2,15.97199999999998
72694,12,15,1,138.067
72694,12,13,1,32.66100000000006
72694,13,15,5,105.40599999999995
72694,14,15,1,17.645999999999958
72694,18,21,1,181.48299999999995
72694,18,19,2,41.174999999999955
72694,19,20,1,111.16999999999996
72694,21,23,1,108.0859999999999
72694,22,23,3,32.47699999999986
72694,24,25,2,31.93399999999997
72694,26,28,2,53.85600000000022
72695,0,21,1,812.91
72695,0,3,1,113.726
72695,1,27,1,900.519
72695,3,32,1,1029.593
72695,3,25,1,795.196
72695,4,5,3,27.15299999999999
72695,6,7,2,4.741999999999962
72695,6,8,1,19.348000000000013
72695,8,9,1,11.664999999999964
72695,9,17,1,283.873
72695,10,11,2,6.560000000000002
72695,12,13,5,17.81299999999993
72695,13,31,1,557.8919999999999
72695,13,15,1,76.947
72695,15,16,1,50.988000000000056
72695,16,17,1,15.183999999999969
72695,17,19,1,93.03499999999997
72695,17,18,2,79.21000000000004
72695,18,26,1,209.54399999999998
72695,18,19,1,13.824999999999932
72695,20,21,2,23.192000000000007
72695,21,25,1,96.01200000000006
72695,24,25,3,20.153999999999996
72695,25,31,1,169.97199999999987
72695,25,27,1,64.00599999999997
72695,26,27,1,20.052999999999997
72695,28,29,2,9.224999999999909
72695,33,34,1,97.95299999999997
72696,0,1,4,77.299
72696,0,3,1,210.583
72696,0,20,1,1222.924
72696,1,5,1,305.02
72696,1,6,1,525.188
72696,2,3,1,22.107
72696,3,5,1,171.736
72696,4,5,1,17.848000000000013
72696,4,9,1,334.88500000000005
72696,5,9,2,317.03700000000003
72696,5,8,2,304.69000000000005
72696,5,7,2,234.17600000000004
72696,6,7,4,14.008000000000038
72696,7,15,1,405.967
72696,7,9,3,82.86099999999999
72696,8,9,1,12.34699999999998
72696,8,10,1,96.8169999999999
72696,9,11,2,105.95399999999995
72696,9,10,1,84.46999999999991
72696,10,11,1,21.484000000000037
72696,12,19,1,274.57400000000007
72696,12,13,1,15.526000000000067
72696,13,19,1,259.048
72696,14,15,2,15.663999999999987
72696,15,17,1,48.7589999999999
72697,0,24,1,1332.8220000000001
72697,0,1,3,83.592
72697,0,2,1,135.644
72697,1,3,3,65.262
72697,2,7,1,337.76099999999997
72697,2,3,1,13.210000000000008
72697,3,11,3,497.44699999999995
72697,3,9,2,448.156
72697,4,6,1,177.75
72697,4,5,1,20.937000000000012
72697,4,7,1,230.06799999999998
72697,4,9,1,353.673
72697,5,17,2,670.031
72697,5,9,2,332.736
72697,5,7,2,209.13099999999997
72697,5,13,1,461.98199999999997
72697,6,7,5,52.317999999999984
72697,7,8,2,112.94600000000003
72697,7,23,1,795.6450000000001
72697,7,13,2,252.851
72697,7,17,1,460.9
72697,7,11,1,172.89599999999996
72697,8,15,1,227.24299999999994
72697,8,9,1,10.658999999999992
72697,9,11,3,49.29099999999994
72697,9,21,1,567.589
72697,9,15,1,216.58399999999995
72697,10,11,1,4.4809999999999945
72697,10,17,1,292.485
72697,12,13,2,14.409999999999968
72697,13,15,1,87.33799999999997
72697,14,15,2,18.223999999999933
72697,16,17,1,25.5
72697,17,21,1,230.2940000000001
72697,17,23,1,334.7450000000001
72697,18,19,2,15.408999999999992
72697,20,21,3,14.493000000000166
72698,0,9,1,384.41700000000003
72698,0,18,1,815.848
72698,0,3,2,221.732
72698,0,1,1,113.367
72698,1,4,1,146.514
72698,1,3,4,108.365
72698,1,9,1,271.05
72698,2,6,1,113.90000000000003
72698,3,4,1,38.14900000000003
72698,3,9,1,162.68500000000003
72698,3,11,1,274.052
72698,3,6,1,101.51200000000003
72698,4,5,3,14.045999999999992
72698,5,7,1,62.15699999999998
72698,5,17,1,508.766
72698,7,15,1,319.554
72698,8,9,2,22.035000000000025
72698,9,25,1,716.3419999999999
72698,9,11,1,111.36699999999996
72698,11,13,1,93.92400000000004
72698,12,13,1,12.930000000000064
72698,14,15,1,8.382999999999925
72698,15,18,2,160.21000000000004
72698,15,17,1,127.05500000000006
72698,16,17,1,8.285000000000082
72698,17,18,1,33.15499999999997
72698,17,19,1,52.72499999999991
72698,18,19,2,19.569999999999936
72698,19,27,1,440.92200000000014
72698,20,21,3,23.888000000000034
72698,21,23,1,98.95500000000004
72698,22,23,4,10.164999999999964
72698,23,25,1,58.955999999999904
72698,24,27,1,182.98700000000008
72698,24,25,1,7.405999999999949
72698,25,27,3,175.58100000000013
72698,26,27,1,7.205000000000155
72698,28,29,2,14.711000000000013
72699,0,5,1,252.714
72699,0,1,1,88.082
72699,0,2,1,155.017
72699,1,23,1,790.667
72699,1,3,1,92.225
72699,1,2,3,66.935
72699,1,17,1,528.343
72699,1,4,1,150.019
72699,1,21,1,693.625
72699,2,3,3,25.289999999999992
72699,2,24,1,774.094
72699,3,21,1,601.4
72699,3,5,1,72.40700000000001
72699,4,27,1,784.125
72699,4,5,1,14.613
72699,5,21,1,528.9929999999999
72699,5,7,4,135.817
72699,5,20,1,513.223
72699,5,33,2,945.2720000000002
72699,6,9,1,79.90999999999997
72699,6,24,1,547.284
72699,7,9,1,73.20599999999996
72699,7,12,1,125.48399999999998
72699,7,22,1,457.362
72699,8,24,1,487.366
72699,9,27,1,560.489
72699,9,17,1,154.688
72699,9,12,2,52.27800000000002
72699,10,26,1,532.52
72699,10,27,1,550.748
72699,11,33,1,715.2820000000002
72699,12,21,1,267.692
72699,12,18,1,189.03499999999997
72699,13,15,1,49.153999999999996
72699,13,21,1,248.39
72699,14,16,1,40.2829999999999
72699,15,16,1,20.011999999999944
72699,16,21,1,179.22400000000005
72699,17,35,1,666.865
72699,18,21,2,78.65700000000004
72699,19,27,1,305.91100000000006
72699,20,21,3,15.769999999999982
72699,20,22,1,79.95600000000002
72699,21,23,1,97.04200000000003
72699,22,23,1,32.855999999999995
72699,22,28,1,210.529
72699,23,25,1,60.22500000000002
72699,24,25,2,9.863000000000056
72699,25,27,1,83.25199999999995
72699,26,27,2,18.227999999999952
72699,26,35,1,279.2919999999999
72699,27,29,1,53.22899999999993
72699,28,29,2,19.0329999999999
72699,28,33,1,141.56400000000008
72699,29,31,1,90.66100000000006
72699,30,35,1,123.73700000000008
72699,32,34,1,94.86799999999994
72699,32,33,1,18.707000000000107
72700,0,24,1,1381.018
72700,0,1,1,75.739
72700,1,11,3,600.641
72700,1,15,1,863.39
72700,2,3,4,36.405
72700,3,4,1,75.84199999999998
72700,3,11,1,434.94899999999996
72700,3,15,1,697.698
72700,4,15,1,621.856
72700,4,23,1,1002.257
72700,4,16,1,729.5680000000001
72700,4,7,1,102.404
72700,5,7,2,84.55599999999998
72700,5,23,1,984.4089999999999
72700,7,23,1,899.853
72700,7,8,1,82.863
72700,7,9,1,124.45000000000005
72700,8,9,4,41.587000000000046
72700,9,15,1,395.00199999999995
72700,10,11,3,32.61399999999992
72700,10,15,1,295.36299999999994
72700,11,12,4,132.43500000000006
72700,12,13,2,16.723999999999933
72700,14,15,2,9.621999999999957
72700,14,19,1,231.75600000000009
72700,14,16,1,117.33400000000006
72700,15,23,1,380.40099999999995
72700,15,21,1,304.1429999999999
72700,15,19,2,222.13400000000013
72700,16,17,1,17.34699999999998
72700,16,23,2,272.68899999999985
72700,17,23,1,255.34199999999987
72700,18,19,1,23.03800000000001
72700,19,23,1,158.26699999999983
72701,0,7,1,464.39300000000003
72701,0,18,1,1355.876
72701,0,5,1,306.035
72701,0,4,1,277.306
72701,0,13,1,1051.27
72701,1,3,3,62.518
72701,1,7,1,357.975
72701,2,9,1,538.21
72701,2,13,1,901.5859999999999
72701,2,10,1,729.412
72701,2,3,1,19.25200000000001
72701,3,8,2,508.038
72701,3,13,2,882.334
72701,4,5,2,28.729000000000042
72701,4,6,1,162.154
72701,5,6,4,133.42499999999995
72701,5,9,1,381.85900000000004
72701,5,7,3,158.358
72701,5,17,1,995.0840000000001
72701,5,10,1,573.061
72701,6,17,1,861.6590000000001
72701,7,17,2,836.7260000000001
72701,7,9,3,223.50100000000006
72701,8,9,1,10.920000000000073
72701,8,11,1,218.014
72701,9,17,3,613.225
72701,9,11,2,207.09399999999994
72701,9,13,1,363.37599999999986
72701,10,11,1,15.891999999999939
72701,11,13,6,156.28199999999993
72701,11,17,1,406.1310000000001
72701,12,13,3,6.621999999999844
72701,13,17,4,249.84900000000016
72701,14,15,1,10.231999999999971
72701,16,17,1,9.78300000000013
72702,0,3,2,171.946
72702,0,20,2,1403.018
72702,0,13,1,852.82
72702,1,2,2,52.859999999999985
72702,2,12,1,671.9820000000001
72702,2,3,1,5.9010000000000105
72702,2,11,1,569.711
72702,3,7,1,270.639
72702,3,13,1,680.874
72702,4,8,1,329.764
72702,4,13,1,602.489
72702,5,9,1,339.575
72702,5,11,1,476.762
72702,5,8,1,321.10100000000006
72702,6,8,2,148.41600000000005
72702,7,9,2,155.98399999999998
72702,7,8,1,137.51000000000005
72702,7,10,1,289.709
72702,8,9,2,18.473999999999933
72702,9,11,2,137.187
72702,10,11,1,3.461999999999989
72702,11,12,1,102.27100000000007
72702,11,13,1,117.06400000000008
72702,12,13,1,14.793000000000006
72702,14,19,1,353.769
72702,15,19,1,344.721
72702,16,18,2,229.34299999999985
72703,0,13,2,563.8729999999999
72703,0,30,3,1392.2730000000001
72703,0,1,1,93.714
72703,0,5,1,220.269
72703,2,3,1,19.570999999999998
72703,4,5,2,3.0829999999999984
72703,5,25,1,903.954
72703,5,27,1,1000.124
72703,5,29,1,1111.501
72703,6,15,1,390.228
72703,6,7,1,18.41500000000002
72703,7,9,1,70.71800000000002
72703,7,29,1,1050.311
72703,7,16,1,397.66200000000003
72703,7,25,1,842.7639999999999
72703,8,9,1,6.242999999999995
72703,9,19,1,483.335
72703,10,11,1,4.163000000000011
72703,11,13,1,126.50299999999999
72703,11,14,1,204.57800000000003
72703,12,16,1,142.16000000000008
72703,12,13,1,26.912000000000035
72703,14,25,1,482.27499999999986
72703,16,17,2,29.848999999999933
72703,16,21,1,261.44999999999993
72703,17,21,1,231.601
72703,18,23,1,245.27099999999996
72703,18,25,1,317.75599999999986
72703,18,19,1,29.04499999999996
72703,19,25,2,288.7109999999999
72703,20,21,2,12.432000000000016
72703,21,23,1,111.16700000000003
72703,22,24,3,56.307000000000016
72703,22,29,1,292.83799999999997
72703,23,25,2,72.4849999999999
72703,23,29,2,280.0319999999999
72703,24,25,2,28.983999999999924
72703,25,27,1,96.17000000000007
72703,26,27,4,17.110999999999876
72703,27,29,1,111.37699999999995
72704,0,14,1,1402.1850000000002
72704,0,11,1,1098.4
72704,0,9,1,799.6909999999999
72704,0,8,1,761.317
72704,1,3,1,175.87300000000002
72704,1,6,2,449.0609999999999
72704,1,11,1,1001.88
72704,2,3,2,20.830000000000013
72704,3,10,1,783.029
72704,5,8,2,291.4200000000001
72704,5,6,1,75.68399999999997
72704,6,11,1,552.8190000000001
72704,6,7,2,42.613000000000056
72704,6,13,1,776.2030000000001
72704,7,9,3,211.49699999999996
72704,8,10,2,294.1049999999999
72704,8,13,1,560.467
72704,8,9,1,38.37399999999991
72704,9,10,2,255.731
72704,9,11,1,298.70900000000006
72704,11,13,2,223.38400000000001
72705,0,20,4,1160.012
72705,1,17,1,858.965
72705,1,3,1,91.346
72705,1,16,1,832.5210000000001
72705,1,13,1,673.4060000000001
72705,1,5,1,286.852
72705,2,17,1,784.374
72705,3,17,1,767.619
72705,3,5,2,195.506
72705,7,10,1,191.945
72705,8,9,2,15.811000000000035
72705,10,11,4,11.184000000000083
72705,12,13,1,13.733000000000061
72705,13,17,1,185.55899999999997
72705,13,15,1,94.16499999999996
72705,14,15,1,13.06899999999996
72705,17,19,1,148.5709999999999
72705,18,20,1,89.24700000000007
72706,0,22,3,1290.5929999999998
72706,0,5,1,268.726
72706,0,1,1,77.461
72706,0,8,1,466.15700000000004
72706,1,14,1,695.144
72706,1,21,1,1160.9199999999998
72706,1,16,1,797.156
72706,2,14,1,630.7839999999999
72706,2,3,1,6.423000000000002
72706,3,4,1,110.97800000000001
72706,3,6,1,194.411
72706,4,5,1,9.503999999999962
72706,4,21,1,979.1589999999999
72706,5,11,1,269.186
72706,5,17,1,636.656
72706,5,6,2,73.92900000000003
72706,6,8,1,123.50200000000001
72706,7,9,2,105.38299999999998
72706,8,9,1,19.991999999999962
72706,8,11,1,71.75499999999994
72706,9,10,2,33.68300000000005
72706,9,11,2,51.76299999999998
72706,10,11,2,18.079999999999927
72706,11,21,2,700.4689999999999
72706,13,15,1,118.54499999999996
72706,14,15,1,19.286000000000058
72706,15,17,1,113.49099999999999
72706,16,17,1,30.764999999999986
72706,18,19,1,14.346000000000004
72707,0,3,2,244.837
72707,0,1,2,39.475
72707,1,11,2,601.891
72707,1,7,1,421.72299999999996
72707,1,3,1,205.362
72707,4,5,1,21.09699999999998
72707,4,7,3,176.81899999999996
72707,5,7,4,155.72199999999998
72707,5,11,1,335.89
72707,5,13,1,425.68999999999994
72707,6,7,3,20.677999999999997
72707,6,9,1,101.63700000000006
72707,7,9,1,80.95900000000006
72707,8,9,3,17.947000000000003
72707,9,23,1,724.922
72707,9,11,1,99.20899999999995
72707,9,17,2,448.861
72707,9,21,1,625.787
72707,10,12,1,84.11099999999999
72707,10,15,1,279.94500000000005
72707,11,23,1,625.7130000000001
72707,12,13,5,13.33299999999997
72707,13,15,3,182.5010000000001
72707,13,16,1,250.41700000000003
72707,14,15,2,4.302999999999997
72707,15,17,2,77.351
72707,15,23,1,353.41200000000003
72707,16,17,2,9.43500000000006
72707,17,23,1,276.06100000000004
72707,18,21,1,83.92600000000016
72707,19,23,1,175.039
72707,19,21,1,75.904
72707,20,21,2,2.3810000000000855
72707,22,24,1,59.93399999999997
72708,0,1,2,72.67699999999999
72708,0,3,1,183.13400000000001
72708,0,13,1,913.463
72708,1,2,1,90.758
72708,1,3,4,110.45700000000001
72708,1,5,1,285.52700000000004
72708,1,15,1,957.0809999999999
72708,2,3,3,19.699000000000012
72708,3,5,3,175.07000000000002
72708,3,15,3,846.6239999999999
72708,5,11,1,427.276
72708,5,15,1,671.5539999999999
72708,5,6,1,85.84799999999996
72708,6,7,1,13.032000000000039
72708,7,9,2,163.01299999999998
72708,7,10,1,302.35999999999996
72708,7,15,1,572.674
72708,8,13,1,330.09000000000003
72708,8,10,1,176.07100000000003
72708,9,13,2,293.366
72708,9,11,2,165.38300000000004
72708,10,11,1,26.036000000000058
72708,11,13,2,127.98299999999995
72708,12,13,1,16.71799999999996
72708,14,15,1,15.206999999999994
72709,0,5,1,334.969
72709,0,1,1,77.778
72709,0,16,1,1274.179
72709,1,15,1,1088.5
72709,1,2,1,168.096
72709,2,15,1,920.404
72709,3,7,1,241.918
72709,4,5,3,17.008000000000038
72709,5,15,1,831.309
72709,5,6,1,145.81899999999996
72709,5,7,3,175.811
72709,5,8,1,320.36599999999993
72709,6,9,1,186.99500000000006
72709,6,7,1,29.99200000000002
72709,7,15,1,655.4979999999999
72709,7,9,1,157.00300000000004
72709,8,9,1,12.448000000000093
72709,12,13,3,13.031000000000063
72709,13,15,1,149.0999999999999
72709,14,15,1,16.461000000000013
72710,0,1,1,65.05900000000001
72710,0,3,1,142.597
72710,0,24,1,1237.2659999999998
72710,1,3,3,77.538
72710,2,3,4,7.741000000000014
72710,3,9,1,320.941
72710,3,17,1,765.885
72710,3,5,4,126.911
72710,5,7,2,110.44200000000001
72710,6,7,2,19.447000000000003
72710,6,23,1,852.856
72710,6,16,1,523.164
72710,7,9,2,83.58799999999997
72710,8,9,1,10.123999999999967
72710,10,17,1,376.75
72710,11,17,2,364.5820000000001
72710,11,13,1,87.15600000000006
72710,11,16,1,339.76700000000005
72710,12,13,4,7.621999999999957
72710,12,14,1,41.19099999999992
72710,14,15,4,29.238000000000056
72710,15,17,1,214.61900000000003
72710,15,18,1,273.17099999999994
72710,16,17,1,24.815000000000055
72710,18,19,1,16.083000000000084
72710,20,21,2,34.34299999999985
72711,0,18,1,1287.366
72711,0,9,1,613.604
72711,0,3,2,181.796
72711,1,9,4,538.0630000000001
72711,1,5,1,258.99399999999997
72711,2,3,1,21.795999999999992
72711,2,11,1,603.1709999999999
72711,3,10,3,542.8779999999999
72711,3,11,1,581.375
72711,3,5,1,152.73899999999998
72711,4,11,1,452.37899999999996
72711,4,5,1,23.742999999999995
72711,5,11,1,428.63599999999997
72711,5,7,1,165.21200000000005
72711,6,7,2,7.465000000000032
72711,8,9,1,19.95500000000004
72711,9,17,3,577.2089999999998
72711,9,11,2,149.5669999999999
72711,9,12,1,237.67899999999997
72711,10,12,1,126.60900000000004
72711,10,11,2,38.49699999999996
72711,12,13,1,9.57899999999995
72711,13,17,1,329.9509999999999
72711,14,17,1,242.80899999999986
72712,0,11,1,458.043
72712,1,7,1,186.887
72712,1,19,1,690.061
72712,1,29,1,1069.913
72712,2,3,1,5.522000000000006
72712,3,13,1,407.75100000000003
72712,5,29,1,941.2259999999999
72712,6,11,1,194.07600000000002
72712,7,9,1,110.75999999999999
72712,8,21,1,487.83500000000004
72712,9,29,3,772.266
72712,10,19,1,348.70400000000006
72712,10,15,1,190.442
72712,10,11,2,30.40100000000001
72712,12,13,1,15.192000000000007
72712,13,29,1,620.7459999999999
72712,14,15,1,28.215000000000032
72712,14,17,1,90.78200000000004
72712,16,28,1,472.475
72712,16,17,1,23.902000000000044
72712,18,19,2,13.676000000000045
72712,19,28,1,352.87799999999993
72712,20,21,1,3.8630000000000564
72712,24,27,1,64.06900000000007
72712,26,27,1,15.552999999999997
72712,27,28,1,92.53199999999993
72712,28,29,1,26.973999999999933
72713,1,3,2,60.290000000000006
72713,1,23,1,657.328
72713,2,25,1,707.658
72713,2,14,1,320.52
72713,2,4,1,104.33200000000001
72713,3,23,1,597.038
72713,3,25,3,688.73
72713,3,5,1,99.91499999999999
72713,3,15,1,319.977
72713,3,31,1,851.21
72713,3,27,1,761.673
72713,4,25,1,603.326
72713,5,25,1,588.8149999999999
72713,5,22,1,486.27599999999995
72713,6,14,1,166.56099999999998
72713,6,15,1,184.94599999999997
72713,8,9,3,11.588000000000022
72713,10,19,1,269.773
72713,10,14,1,83.84300000000002
72713,11,13,3,13.706999999999994
72713,11,30,1,595.335
72713,12,13,1,11.005999999999972
72713,12,30,1,592.634
72713,13,29,1,560.656
72713,13,27,1,523.473
72713,13,16,2,134.24699999999996
72713,13,23,1,358.83799999999997
72713,14,15,1,18.38499999999999
72713,15,20,1,218.863
72713,15,27,1,441.69599999999997
72713,15,19,1,167.54500000000002
72713,16,19,2,115.07500000000005
72713,17,23,1,196.49299999999994
72713,18,19,1,29.438999999999965
72713,19,27,1,274.15099999999995
72713,19,20,1,51.317999999999984
72713,20,27,1,222.83299999999997
72713,21,27,2,203.18899999999996
72713,21,22,1,27.706999999999994
72713,22,27,1,175.48199999999997
72713,22,23,1,10.84699999999998
72713,23,25,2,91.69200000000001
72713,23,31,1,254.17200000000003
72713,24,25,3,16.986999999999966
72713,25,33,2,212.41599999999994
72713,25,27,2,72.94299999999998
72713,28,29,4,4.641999999999939
72713,29,43,1,371.78999999999996
72713,29,31,2,52.35400000000004
72713,30,31,3,31.381999999999948
72713,31,43,1,319.4359999999999
72713,32,33,2,8.807999999999993
72713,33,39,1,166.0780000000002
72713,33,43,1,269.5
72713,33,41,1,213.13400000000001
72713,35,43,1,183.76599999999985
72713,36,37,2,19.057000000000016
72713,38,39,1,9.54600000000005
72713,40,41,2,17.083999999999833
72713,41,43,1,56.365999999999985
72714,0,30,2,1212.387
72714,1,21,1,784.973
72714,1,2,1,50.762000000000015
72714,1,10,1,321.254
72714,1,20,1,761.175
72714,2,3,1,16.109999999999985
72714,2,9,1,232.79099999999997
72714,3,22,1,782.776
72714,3,11,1,270.053
72714,4,5,3,10.085000000000008
72714,6,8,1,81.82800000000003
72714,8,23,1,593.552
72714,8,10,1,52.56999999999999
72714,9,15,1,239.91199999999998
72714,9,18,1,414.559
72714,9,16,1,311.62399999999997
72714,10,21,1,463.719
72714,10,11,3,15.670999999999992
72714,11,22,1,512.723
72714,12,15,1,138.04099999999994
72714,12,13,1,21.486999999999966
72714,13,25,1,539.0830000000001
72714,13,22,1,442.73699999999997
72714,14,15,1,29.04099999999994
72714,15,23,1,338.7710000000001
72714,15,21,1,261.50800000000004
72714,16,17,3,18.245000000000005
72714,16,29,2,468.97300000000007
72714,17,19,4,107.46800000000007
72714,17,29,3,450.72800000000007
72714,18,19,1,22.77800000000002
72714,20,29,1,302.975
72714,20,21,2,23.798000000000002
72714,21,23,1,77.26300000000003
72714,22,23,1,12.58800000000008
72714,22,27,1,138.77200000000005
72714,23,25,1,83.75800000000004
72714,24,26,1,46.946000000000026
72714,25,28,1,100.99199999999996
72714,28,30,1,77.56299999999987
72715,0,1,2,81.89
72715,0,15,2,994.168
72715,0,11,1,706.111
72715,0,22,2,1304.777
72715,0,3,1,210.12
72715,1,3,2,128.23
72715,1,2,2,90.14599999999999
72715,1,7,1,329.131
72715,1,6,1,306.01700000000005
72715,1,5,1,233.11999999999998
72715,2,3,2,38.084
72715,3,11,1,495.99100000000004
72715,3,5,2,104.88999999999999
72715,3,21,1,1044.384
72715,4,6,1,80.04100000000005
72715,5,6,2,72.89700000000005
72715,5,7,1,96.01100000000002
72715,5,15,1,679.1580000000001
72715,6,7,2,23.113999999999976
72715,6,14,2,585.031
72715,7,9,1,95.25599999999997
72715,7,11,1,295.09000000000003
72715,7,15,3,583.147
72715,8,14,3,469.32200000000006
72715,8,21,1,750.8879999999999
72715,9,11,3,199.83400000000006
72715,9,10,1,184.72400000000005
72715,9,14,3,466.66100000000006
72715,10,11,1,15.110000000000014
72715,11,14,1,266.827
72715,12,13,2,23.92999999999995
72715,12,14,1,157.087
72715,13,14,1,133.15700000000004
72715,14,15,4,21.230000000000018
72715,15,21,1,260.3359999999999
72717,1,9,1,279.67199999999997
72717,1,8,1,267.567
72717,2,3,1,18.595
72717,2,5,1,61.735000000000014
72717,3,5,2,43.140000000000015
72717,7,29,1,868.3690000000001
72717,8,10,1,68.62799999999999
72717,8,9,1,12.104999999999961
72717,9,10,2,56.523000000000025
72717,10,14,1,97.71199999999999
72717,12,13,1,13.70599999999996
72717,12,19,1,213.23399999999992
72717,13,15,3,63.64799999999997
72717,14,15,1,3.0019999999999527
72717,15,17,1,47.54600000000005
72717,15,16,1,38.9620000000001
72717,16,17,3,8.583999999999946
72717,17,29,1,573.7810000000001
72717,18,19,1,18.152999999999906
72717,19,20,4,93.31400000000008
72717,20,23,1,71.65699999999993
72717,21,23,2,62.65899999999999
72717,23,25,1,46.32000000000005
72717,24,25,1,19.639999999999986
72717,26,27,1,22.576000000000022
72717,27,29,1,166.66500000000008
72717,28,29,2,17.333000000000084
72718,0,9,1,594.74
72718,0,10,1,681.3879999999999
72718,1,9,3,500.51400000000007
72718,1,19,1,831.087
72718,1,4,1,160.077
72718,2,3,2,20.313999999999993
72718,3,11,1,504.188
72718,3,16,1,659.695
72718,4,19,1,671.01
72718,5,7,1,221.79499999999996
72718,5,6,2,202.88099999999997
72718,5,9,1,327.552
72718,5,8,1,309.544
72718,6,9,1,124.67100000000005
72718,7,11,2,203.534
72718,7,9,2,105.75700000000006
72718,8,9,2,18.008000000000038
72718,8,11,1,115.78499999999997
72718,9,19,4,330.573
72718,9,16,1,253.284
72718,9,14,1,163.072
72718,9,11,1,97.77699999999993
72718,10,11,1,11.129000000000019
72718,10,19,1,243.92500000000007
72718,11,25,1,447.2370000000001
72718,12,13,4,4.182000000000016
72718,13,14,1,14.535000000000082
72718,14,20,1,215.11699999999996
72718,15,17,1,74.28000000000009
72718,16,17,2,18.293000000000006
72718,18,19,1,13.850000000000023
72718,20,25,1,166.82500000000005
72718,21,23,1,84.34300000000007
72718,23,25,1,70.71199999999999
72718,24,25,1,15.683999999999969
72719,0,1,1,85.271
72719,0,14,1,654.8580000000001
72719,0,30,1,1308.944
72719,1,3,1,77.326
72719,1,11,3,420.6090000000001
72719,1,2,1,56.55000000000001
72719,1,9,1,285.17100000000005
72719,2,9,1,228.621
72719,2,3,1,20.775999999999982
72719,3,9,4,207.84500000000003
72719,3,7,1,135.416
72719,3,29,1,1085.718
72719,3,12,1,378.753
72719,4,7,1,62.07299999999998
72719,4,6,1,46.33800000000002
72719,5,9,2,131.04100000000003
72719,5,11,1,266.47900000000004
72719,6,9,1,88.16399999999999
72719,7,13,2,258.1460000000001
