model_number,model_name,short_label,term,coefficient,clustered_se,z_or_t,p_value,ci95_low,ci95_high
16,spec_16_drop_response_timing,− Gap/overlap,agree_move,0.03351890540963044,0.0024112471975707224,13.901065574446282,6.240532829121545e-44,0.02879294774456869,0.038244863074692194
16,spec_16_drop_response_timing,− Gap/overlap,disagree_move,-0.04580222880003358,0.0026679725117811507,-17.167429048755753,4.6559038146333505e-66,-0.0510313588348675,-0.04057309876519966
16,spec_16_drop_response_timing,− Gap/overlap,lag_agree_move,0.01669269579214191,0.0025583606322317856,6.52476260845995,6.810932012218266e-11,0.011678401093502488,0.021706990490781335
16,spec_16_drop_response_timing,− Gap/overlap,lag_disagree_move,0.00521481908454351,0.0026171361990101013,1.9925669464645934,0.04630888761824549,8.532639184766037e-05,0.01034431177723936
16,spec_16_drop_response_timing,− Gap/overlap,previous_log_assumption_count,-0.9745248796852513,0.0023249167880474036,-419.16548785546524,0.0,-0.9790816328568767,-0.9699681265136259
16,spec_16_drop_response_timing,− Gap/overlap,timeline_position,-0.07086777850666658,0.009394322166317722,-7.543681944478652,4.568846482174995e-14,-0.08928031161181561,-0.05245524540151754
16,spec_16_drop_response_timing,− Gap/overlap,I(timeline_position ** 2),0.08950657463178387,0.008596471835565176,10.412012781973973,2.1855118492758846e-25,0.0726577994399632,0.10635534982360453
16,spec_16_drop_response_timing,− Gap/overlap,log_duration,0.25936488002068203,0.0009101786347450751,284.96041339547105,0.0,0.25758096267708386,0.2611487973642802
16,spec_16_drop_response_timing,− Gap/overlap,previous_log_duration,-0.017607211799427168,0.0008670677714257311,-20.306615445382537,1.1238715049940558e-91,-0.01930663340357701,-0.015907790195277327
17,spec_17_drop_previous_duration,− Previous duration,Intercept,1.1284661037312307,0.005077869025644568,222.23221946690265,0.0,1.118513663322756,1.1384185441397054
17,spec_17_drop_previous_duration,− Previous duration,C(category)[T.commentary],-0.006692183614694406,0.003188423741196624,-2.098900321254919,0.035825688540443996,-0.012941379314892247,-0.00044298791449656413
17,spec_17_drop_previous_duration,− Previous duration,C(category)[T.news],0.010933569662680236,0.008595799649746378,1.2719665543859942,0.20338500286075212,-0.005913888069144677,0.02778102739450515
17,spec_17_drop_previous_duration,− Previous duration,C(category)[T.political],0.01991583571071517,0.0019238877865553536,10.351869713967934,4.1039178689725546e-25,0.016145084938770194,0.023686586482660147
17,spec_17_drop_previous_duration,− Previous duration,C(category)[T.religion],0.0005720720379261018,0.0027639650604897596,0.20697513369605827,0.8360292784383617,-0.0048451999351609,0.0059893440110131025
17,spec_17_drop_previous_duration,− Previous duration,C(category)[T.sports],0.039520444909824363,0.00436483361526673,9.054284399660744,1.3746616525058977e-19,0.030965528225391815,0.04807536159425691
17,spec_17_drop_previous_duration,− Previous duration,agree_move,0.031162739725669953,0.002376408127460571,13.11337870190271,2.7602209539728468e-39,0.026505065383278965,0.03582041406806094
