model_number,model_name,short_label,term,coefficient,clustered_se,z_or_t,p_value,ci95_low,ci95_high
16,spec_16_drop_response_timing,− Gap/overlap,disagree_move,-0.06522490748523452,0.0027194903408770173,-23.984239438114688,4.061356041164786e-127,-0.07055501060965802,-0.05989480436081101
16,spec_16_drop_response_timing,− Gap/overlap,lag_agree_move,0.020864965329430097,0.002663054491089788,7.834974988022733,4.689360481267949e-15,0.01564547443802647,0.026084456220833725
16,spec_16_drop_response_timing,− Gap/overlap,lag_disagree_move,0.0030650385109174732,0.0026999352822591216,1.1352266593415743,0.25628036218004235,-0.0022267374028993904,0.008356814424734337
16,spec_16_drop_response_timing,− Gap/overlap,previous_log_explicit_count,-0.9511135521606645,0.002949229230762699,-322.49563453387356,0.0,-0.9568939352351121,-0.9453331690862169
16,spec_16_drop_response_timing,− Gap/overlap,timeline_position,-0.2113589173303102,0.009895956362953656,-21.358109269918575,3.2781376427605676e-101,-0.23075463539427934,-0.19196319926634106
16,spec_16_drop_response_timing,− Gap/overlap,I(timeline_position ** 2),0.24271775300779852,0.009032586644838237,26.871345114248314,4.750280557759998e-159,0.22501420849667808,0.26042129751891896
16,spec_16_drop_response_timing,− Gap/overlap,log_duration,0.36295340346575,0.0010152140477885337,357.514165861259,0.0,0.36096362049548536,0.36494318643601464
16,spec_16_drop_response_timing,− Gap/overlap,previous_log_duration,-0.03402527895857593,0.0011899931955910207,-28.592834887326372,8.24862345761539e-180,-0.036357622763782065,-0.0316929351533698
17,spec_17_drop_previous_duration,− Previous duration,Intercept,0.7730308957389284,0.005762077206240249,134.15837172430574,0.0,0.7617374319385583,0.7843243595392985
17,spec_17_drop_previous_duration,− Previous duration,C(category)[T.commentary],-0.020843471917988514,0.003964411762895416,-5.257645563730605,1.4591139145742927e-07,-0.028613576193150473,-0.013073367642826555
17,spec_17_drop_previous_duration,− Previous duration,C(category)[T.news],-0.0023723707624792446,0.011150148456844445,-0.21276584537517798,0.8315096051957357,-0.024226260160169218,0.019481518635210728
17,spec_17_drop_previous_duration,− Previous duration,C(category)[T.political],-0.005198370319873301,0.002222086519408688,-2.339409502946187,0.01931425018660144,-0.009553579868446294,-0.0008431607713003091
