implicature_load,p_Backchannel,p_Clarification,p_Silence/Abandonment,p_Substantive
21.589297567567574,0.04889469615736734,0.482683961830652,0.3179838318638175,0.15043751014816312
21.691341841698847,0.04832353072384728,0.48404612527638957,0.3179393110787002,0.14969103292106292
21.79338611583012,0.047758357949591324,0.4854052272196951,0.31789027406557724,0.1489461407651363
21.895430389961394,0.047199127796137406,0.48676126223876637,0.3178367502742614,0.14820285969083483
21.997474664092667,0.0466457903951556,0.48811422516334124,0.31777876918717607,0.14746121525432715
22.099518938223945,0.04609829605320941,0.489464111071272,0.31771636031518996,0.14672123256032857
22.201563212355218,0.04555659525638703,0.4908109152851145,0.3176495531935208,0.14598293626497788
22.30360748648649,0.04502063867480403,0.49215463336873105,0.3175783773777062,0.14524635057875857
22.405651760617765,0.04449037716697902,0.4934952611239119,0.3175028624396451,0.14451149926946394
22.50769603474904,0.04396576178408354,0.4948327945870097,0.31742303796370414,0.14377840566520259
22.609740308880312,0.043446743774067785,0.49616723002559426,0.31733893354289366,0.14304709265744436
22.71178458301159,0.04293327458566333,0.49749856393512304,0.3172505787751099,0.14231758270410375
22.813828857142862,0.04242530587226511,0.4988267930356309,0.3171580032594443,0.14158989783265957
22.915873131274136,0.041922789495692975,0.500151914268439,0.3170612365925586,0.1408640596433094
23.01791740540541,0.04142567752983527,0.5014739247928823,0.31696030836512634,0.14014008931215619
23.119961679536683,0.04093392226417578,0.5027928219830577,0.31685524815833976,0.13941800759442682
23.222005953667956,0.04044747620720505,0.5041086034245928,0.3167460855404818,0.13869783482772036
23.32405022779923,0.03996629208971828,0.5054212669114355,0.3166328500635624,0.13797959093528384
23.426094501930507,0.0394903228680009,0.5067308104426644,0.3165155712600194,0.13726329542931517
23.52813877606178,0.03901952172690345,0.5080372322193228,0.31639427863948294,0.13654896741429076
23.630183050193054,0.03855384208280744,0.5093405306412732,0.3162690016856025,0.13583662559031692
23.732227324324327,0.03809323758648365,0.5106407043040753,0.3161397698529375,0.13512628825650358
23.8342715984556,0.03763766212584427,0.511937751995888,0.3160066125639094,0.13441797331435817
23.936315872586874,0.03718706982859076,0.5132316726943936,0.315869559205816,0.13371169827119964
24.03836014671815,0.036741415064758795,0.5145224655637461,0.31572863912790555,0.13300748024358935
24.140404420849425,0.03630065244916168,0.5158101299515447,0.31558388163851353,0.13230533596078006
24.2424486949807,0.03586473684373421,0.51709466538583,0.31543531600225716,0.13160528176817862
24.344492969111972,0.03543362335977804,0.5183760715721073,0.3152829714372909,0.13090733363082374
24.446537243243245,0.035007267360110644,0.5196543483903927,0.3151268771126202,0.1302115071368764
24.54858151737452,0.03458562446111894,0.5209294958922863,0.31496706214547376,0.12951781750112112
24.650625791505796,0.034168650534719285,0.5222015142980695,0.31480355559873263,0.1288262795684785
24.75267006563707,0.03375630171022571,0.5234704039938298,0.31463638647841835,0.1281369078175261
24.854714339768343,0.033348534376127247,0.5247361655286097,0.31446558373123534,0.12744971636402755
